player_id,award_id,year,league_id,tie,notes
vaughhi01,Baseball Magazine All-Star,1919,ML,NULL,P2
peckiro01,Baseball Magazine All-Star,1919,ML,NULL,SS
daubeja01,Baseball Magazine All-Star,1919,NL,NULL,1B
stockmi01,Baseball Magazine All-Star,1919,NL,NULL,2B
grohhe01,Baseball Magazine All-Star,1919,NL,NULL,3B
wingoiv01,Baseball Magazine All-Star,1919,NL,NULL,C
burnsge01,Baseball Magazine All-Star,1919,NL,NULL,OF
myershy01,Baseball Magazine All-Star,1919,NL,NULL,OF
roushed01,Baseball Magazine All-Star,1919,NL,NULL,OF
vaughhi01,Baseball Magazine All-Star,1919,NL,NULL,P1
barneje01,Baseball Magazine All-Star,1919,NL,NULL,P2
hornsro01,Baseball Magazine All-Star,1919,NL,NULL,SS
sislege01,Baseball Magazine All-Star,1920,AL,NULL,1B
collied01,Baseball Magazine All-Star,1920,AL,NULL,2B
gardnla01,Baseball Magazine All-Star,1920,AL,NULL,3B
oneilst01,Baseball Magazine All-Star,1920,AL,NULL,C
ricesa01,Baseball Magazine All-Star,1920,AL,NULL,OF
ruthba01,Baseball Magazine All-Star,1920,AL,NULL,OF
speaktr01,Baseball Magazine All-Star,1920,AL,NULL,OF
bagbyji01,Baseball Magazine All-Star,1920,AL,NULL,P1
covelst01,Baseball Magazine All-Star,1920,AL,NULL,P2
shockur01,Baseball Magazine All-Star,1920,AL,NULL,P3
scottev01,Baseball Magazine All-Star,1920,AL,NULL,SS
sislege01,Baseball Magazine All-Star,1920,ML,NULL,1B
collied01,Baseball Magazine All-Star,1920,ML,NULL,2B
grohhe01,Baseball Magazine All-Star,1920,ML,NULL,3B
oneilst01,Baseball Magazine All-Star,1920,ML,NULL,C
roushed01,Baseball Magazine All-Star,1920,ML,NULL,OF
ruthba01,Baseball Magazine All-Star,1920,ML,NULL,OF
speaktr01,Baseball Magazine All-Star,1920,ML,NULL,OF
alexape01,Baseball Magazine All-Star,1920,ML,NULL,P1
bagbyji01,Baseball Magazine All-Star,1920,ML,NULL,P2
grimebu01,Baseball Magazine All-Star,1920,ML,NULL,P3
maranra01,Baseball Magazine All-Star,1920,ML,NULL,SS
daubeja01,Baseball Magazine All-Star,1920,NL,NULL,1B
hornsro01,Baseball Magazine All-Star,1920,NL,NULL,2B
grohhe01,Baseball Magazine All-Star,1920,NL,NULL,3B
schmiwa01,Baseball Magazine All-Star,1920,NL,NULL,C
roushed01,Baseball Magazine All-Star,1920,NL,NULL,OF
wheatza01,Baseball Magazine All-Star,1920,NL,NULL,OF
youngro01,Baseball Magazine All-Star,1920,NL,NULL,OF
alexape01,Baseball Magazine All-Star,1920,NL,NULL,P1
grimebu01,Baseball Magazine All-Star,1920,NL,NULL,P2
coopewi01,Baseball Magazine All-Star,1920,NL,NULL,P3
maranra01,Baseball Magazine All-Star,1920,NL,NULL,SS
alexape01,Pitching Triple Crown,1920,NL,NULL,NULL
sislege01,Baseball Magazine All-Star,1921,AL,NULL,1B
collied01,Baseball Magazine All-Star,1921,AL,NULL,2B
gardnla01,Baseball Magazine All-Star,1921,AL,NULL,3B
oneilst01,Baseball Magazine All-Star,1921,AL,NULL,C
cobbty01,Baseball Magazine All-Star,1921,AL,NULL,OF
ruthba01,Baseball Magazine All-Star,1921,AL,NULL,OF
speaktr01,Baseball Magazine All-Star,1921,AL,NULL,OF
faberre01,Baseball Magazine All-Star,1921,AL,NULL,P1
maysca01,Baseball Magazine All-Star,1921,AL,NULL,P2
shockur01,Baseball Magazine All-Star,1921,AL,NULL,P3
peckiro01,Baseball Magazine All-Star,1921,AL,NULL,SS
sislege01,Baseball Magazine All-Star,1921,ML,NULL,1B
hornsro01,Baseball Magazine All-Star,1921,ML,NULL,2B
friscfr01,Baseball Magazine All-Star,1921,ML,NULL,3B
oneilst01,Baseball Magazine All-Star,1921,ML,NULL,C
cobbty01,Baseball Magazine All-Star,1921,ML,NULL,OF
ruthba01,Baseball Magazine All-Star,1921,ML,NULL,OF
speaktr01,Baseball Magazine All-Star,1921,ML,NULL,OF
grimebu01,Baseball Magazine All-Star,1921,ML,NULL,P1
faberre01,Baseball Magazine All-Star,1921,ML,NULL,P2
maysca01,Baseball Magazine All-Star,1921,ML,NULL,P3
bancrda01,Baseball Magazine All-Star,1921,ML,NULL,SS
kellyge01,Baseball Magazine All-Star,1921,NL,NULL,1B
hornsro01,Baseball Magazine All-Star,1921,NL,NULL,2B
friscfr01,Baseball Magazine All-Star,1921,NL,NULL,3B
schmiwa01,Baseball Magazine All-Star,1921,NL,NULL,C
bigbeca01,Baseball Magazine All-Star,1921,NL,NULL,OF
roushed01,Baseball Magazine All-Star,1921,NL,NULL,OF
youngro01,Baseball Magazine All-Star,1921,NL,NULL,OF
grimebu01,Baseball Magazine All-Star,1921,NL,NULL,P1
nehfar01,Baseball Magazine All-Star,1921,NL,NULL,P2
coopewi01,Baseball Magazine All-Star,1921,NL,NULL,P3
bancrda01,Baseball Magazine All-Star,1921,NL,NULL,SS
sislege01,Baseball Magazine All-Star,1922,AL,NULL,1B
collied01,Baseball Magazine All-Star,1922,AL,NULL,2B
duganjo01,Baseball Magazine All-Star,1922,AL,NULL,3B
oneilst01,Baseball Magazine All-Star,1922,AL,NULL,C
cobbty01,Baseball Magazine All-Star,1922,AL,NULL,OF
speaktr01,Baseball Magazine All-Star,1922,AL,NULL,OF
willicy01,Baseball Magazine All-Star,1922,AL,NULL,OF
bushjo01,Baseball Magazine All-Star,1922,AL,NULL,P1
shockur01,Baseball Magazine All-Star,1922,AL,NULL,P2
rommeed01,Baseball Magazine All-Star,1922,AL,NULL,P3
scottev01,Baseball Magazine All-Star,1922,AL,NULL,SS
sislege01,Baseball Magazine All-Star,1922,ML,NULL,1B
hornsro01,Baseball Magazine All-Star,1922,ML,NULL,2B
duganjo01,Baseball Magazine All-Star,1922,ML,NULL,3B
oneilst01,Baseball Magazine All-Star,1922,ML,NULL,C
careyma01,Baseball Magazine All-Star,1922,ML,NULL,OF
cobbty01,Baseball Magazine All-Star,1922,ML,NULL,OF
speaktr01,Baseball Magazine All-Star,1922,ML,NULL,OF
bushjo01,Baseball Magazine All-Star,1922,ML,NULL,P1
rixeyep01,Baseball Magazine All-Star,1922,ML,NULL,P2
rommeed01,Baseball Magazine All-Star,1922,ML,NULL,P3
holloch01,Baseball Magazine All-Star,1922,ML,NULL,SS
kellyge01,Baseball Magazine All-Star,1922,NL,NULL,1B
hornsro01,Baseball Magazine All-Star,1922,NL,NULL,2B
stockmi01,Baseball Magazine All-Star,1922,NL,NULL,3B
snydefr01,Baseball Magazine All-Star,1922,NL,NULL,C
bigbeca01,Baseball Magazine All-Star,1922,NL,NULL,OF
careyma01,Baseball Magazine All-Star,1922,NL,NULL,OF
youngro01,Baseball Magazine All-Star,1922,NL,NULL,OF
coopewi01,Baseball Magazine All-Star,1922,NL,NULL,P1
rixeyep01,Baseball Magazine All-Star,1922,NL,NULL,P2
ruethdu01,Baseball Magazine All-Star,1922,NL,NULL,P3
holloch01,Baseball Magazine All-Star,1922,NL,NULL,SS
sislege01,Most Valuable Player,1922,AL,NULL,NULL
hornsro01,Triple Crown,1922,NL,NULL,NULL
pippwa01,Baseball Magazine All-Star,1923,AL,NULL,1B
collied01,Baseball Magazine All-Star,1923,AL,NULL,2B
duganjo01,Baseball Magazine All-Star,1923,AL,NULL,3B
perkicy01,Baseball Magazine All-Star,1923,AL,NULL,C
heilmha01,Baseball Magazine All-Star,1923,AL,NULL,OF
ruthba01,Baseball Magazine All-Star,1923,AL,NULL,OF
speaktr01,Baseball Magazine All-Star,1923,AL,NULL,OF
uhlege01,Baseball Magazine All-Star,1923,AL,NULL,P1
shockur01,Baseball Magazine All-Star,1923,AL,NULL,P2
ehmkeho01,Baseball Magazine All-Star,1923,AL,NULL,P3
johnswa01,Baseball Magazine All-Star,1923,AL,NULL,P4
seweljo01,Baseball Magazine All-Star,1923,AL,NULL,SS
grimmch01,Baseball Magazine All-Star,1923,ML,NULL,1B
collied01,Baseball Magazine All-Star,1923,ML,NULL,2B
friscfr01,Baseball Magazine All-Star,1923,ML,NULL,3B
ofarrbo01,Baseball Magazine All-Star,1923,ML,NULL,C
roushed01,Baseball Magazine All-Star,1923,ML,NULL,OF
ruthba01,Baseball Magazine All-Star,1923,ML,NULL,OF
speaktr01,Baseball Magazine All-Star,1923,ML,NULL,OF
uhlege01,Baseball Magazine All-Star,1923,ML,NULL,P1
luquedo01,Baseball Magazine All-Star,1923,ML,NULL,P2
alexape01,Baseball Magazine All-Star,1923,ML,NULL,P3
johnswa01,Baseball Magazine All-Star,1923,ML,NULL,P4
bancrda01,Baseball Magazine All-Star,1923,ML,NULL,SS
grimmch01,Baseball Magazine All-Star,1923,NL,NULL,1B
hornsro01,Baseball Magazine All-Star,1923,NL,NULL,2B
friscfr01,Baseball Magazine All-Star,1923,NL,NULL,3B
ofarrbo01,Baseball Magazine All-Star,1923,NL,NULL,C
roushed01,Baseball Magazine All-Star,1923,NL,NULL,OF
wheatza01,Baseball Magazine All-Star,1923,NL,NULL,OF
youngro01,Baseball Magazine All-Star,1923,NL,NULL,OF
luquedo01,Baseball Magazine All-Star,1923,NL,NULL,P1
morrijo04,Baseball Magazine All-Star,1923,NL,NULL,P2
alexape01,Baseball Magazine All-Star,1923,NL,NULL,P3
vanceda01,Baseball Magazine All-Star,1923,NL,NULL,P4
bancrda01,Baseball Magazine All-Star,1923,NL,NULL,SS
ruthba01,Most Valuable Player,1923,AL,NULL,NULL
judgejo01,Baseball Magazine All-Star,1924,AL,NULL,1B
collied01,Baseball Magazine All-Star,1924,AL,NULL,2B
duganjo01,Baseball Magazine All-Star,1924,AL,NULL,3B
bassljo01,Baseball Magazine All-Star,1924,AL,NULL,C
cobbty01,Baseball Magazine All-Star,1924,AL,NULL,CF
jamiech01,Baseball Magazine All-Star,1924,AL,NULL,LF
johnswa01,Baseball Magazine All-Star,1924,AL,NULL,P1
thurssl01,Baseball Magazine All-Star,1924,AL,NULL,P2
pennohe01,Baseball Magazine All-Star,1924,AL,NULL,P3
ruthba01,Baseball Magazine All-Star,1924,AL,NULL,RF
seweljo01,Baseball Magazine All-Star,1924,AL,NULL,SS
kellyge01,Baseball Magazine All-Star,1924,ML,NULL,1B
hornsro01,Baseball Magazine All-Star,1924,ML,NULL,2B
duganjo01,Baseball Magazine All-Star,1924,ML,NULL,3B
bassljo01,Baseball Magazine All-Star,1924,ML,NULL,C
roushed01,Baseball Magazine All-Star,1924,ML,NULL,CF
wheatza01,Baseball Magazine All-Star,1924,ML,NULL,LF
vanceda01,Baseball Magazine All-Star,1924,ML,NULL,P1
johnswa01,Baseball Magazine All-Star,1924,ML,NULL,P2
grimebu01,Baseball Magazine All-Star,1924,ML,NULL,P3
ruthba01,Baseball Magazine All-Star,1924,ML,NULL,RF
jackstr01,Baseball Magazine All-Star,1924,ML,NULL,SS
kellyge01,Baseball Magazine All-Star,1924,NL,NULL,1B
hornsro01,Baseball Magazine All-Star,1924,NL,NULL,2B
traynpi01,Baseball Magazine All-Star,1924,NL,NULL,3B
hartnga01,Baseball Magazine All-Star,1924,NL,NULL,C
roushed01,Baseball Magazine All-Star,1924,NL,NULL,CF
wheatza01,Baseball Magazine All-Star,1924,NL,NULL,LF
vanceda01,Baseball Magazine All-Star,1924,NL,NULL,P1
grimebu01,Baseball Magazine All-Star,1924,NL,NULL,P2
coopewi01,Baseball Magazine All-Star,1924,NL,NULL,P3
youngro01,Baseball Magazine All-Star,1924,NL,NULL,RF
jackstr01,Baseball Magazine All-Star,1924,NL,NULL,SS
johnswa01,Most Valuable Player,1924,AL,NULL,NULL
vanceda01,Most Valuable Player,1924,NL,NULL,NULL
johnswa01,Pitching Triple Crown,1924,AL,NULL,NULL
vanceda01,Pitching Triple Crown,1924,NL,NULL,NULL
sislege01,Baseball Magazine All-Star,1925,AL,NULL,1B
collied01,Baseball Magazine All-Star,1925,AL,NULL,2B
bluegos01,Baseball Magazine All-Star,1925,AL,NULL,3B
ruelmu01,Baseball Magazine All-Star,1925,AL,NULL,C1
cochrmi01,Baseball Magazine All-Star,1925,AL,NULL,C2
simmoal01,Baseball Magazine All-Star,1925,AL,NULL,CF
gosligo01,Baseball Magazine All-Star,1925,AL,NULL,LF
johnswa01,Baseball Magazine All-Star,1925,AL,NULL,P1
lyonste01,Baseball Magazine All-Star,1925,AL,NULL,P2
covelst01,Baseball Magazine All-Star,1925,AL,NULL,P3
pennohe01,Baseball Magazine All-Star,1925,AL,NULL,P4
heilmha01,Baseball Magazine All-Star,1925,AL,NULL,RF
seweljo01,Baseball Magazine All-Star,1925,AL,NULL,SS
sislege01,Baseball Magazine All-Star,1925,ML,NULL,1B
hornsro01,Baseball Magazine All-Star,1925,ML,NULL,2B
traynpi01,Baseball Magazine All-Star,1925,ML,NULL,3B
ruelmu01,Baseball Magazine All-Star,1925,ML,NULL,C1
cochrmi01,Baseball Magazine All-Star,1925,ML,NULL,C2
simmoal01,Baseball Magazine All-Star,1925,ML,NULL,CF
wheatza01,Baseball Magazine All-Star,1925,ML,NULL,LF
johnswa01,Baseball Magazine All-Star,1925,ML,NULL,P1
vanceda01,Baseball Magazine All-Star,1925,ML,NULL,P2
covelst01,Baseball Magazine All-Star,1925,ML,NULL,P3
rixeyep01,Baseball Magazine All-Star,1925,ML,NULL,P4
cuyleki01,Baseball Magazine All-Star,1925,ML,NULL,RF
wrighgl01,Baseball Magazine All-Star,1925,ML,NULL,SS
bottoji01,Baseball Magazine All-Star,1925,NL,NULL,1B
hornsro01,Baseball Magazine All-Star,1925,NL,NULL,2B
traynpi01,Baseball Magazine All-Star,1925,NL,NULL,3B
hartnga01,Baseball Magazine All-Star,1925,NL,NULL,C1
smithea02,Baseball Magazine All-Star,1925,NL,NULL,C2
careyma01,Baseball Magazine All-Star,1925,NL,NULL,CF
wheatza01,Baseball Magazine All-Star,1925,NL,NULL,LF
vanceda01,Baseball Magazine All-Star,1925,NL,NULL,P1
alexape01,Baseball Magazine All-Star,1925,NL,NULL,P2
donohpe01,Baseball Magazine All-Star,1925,NL,NULL,P3
rixeyep01,Baseball Magazine All-Star,1925,NL,NULL,P4
cuyleki01,Baseball Magazine All-Star,1925,NL,NULL,RF
wrighgl01,Baseball Magazine All-Star,1925,NL,NULL,SS
peckiro01,Most Valuable Player,1925,AL,NULL,NULL
hornsro01,Most Valuable Player,1925,NL,NULL,NULL
hornsro01,Triple Crown,1925,NL,NULL,NULL
bottoji01,TSN All-Star,1925,ML,NULL,1B
hornsro01,TSN All-Star,1925,ML,NULL,2B
traynpi01,TSN All-Star,1925,ML,NULL,3B
cochrmi01,TSN All-Star,1925,ML,NULL,C
careyma01,TSN All-Star,1925,ML,NULL,OF
cuyleki01,TSN All-Star,1925,ML,NULL,OF
gosligo01,TSN All-Star,1925,ML,NULL,OF
johnswa01,TSN All-Star,1925,ML,NULL,P
rommeed01,TSN All-Star,1925,ML,NULL,P
vanceda01,TSN All-Star,1925,ML,NULL,P
wrighgl01,TSN All-Star,1925,ML,NULL,SS
burnsge02,Baseball Magazine All-Star,1926,AL,NULL,1B
collied01,Baseball Magazine All-Star,1926,AL,NULL,2B
kammwi01,Baseball Magazine All-Star,1926,AL,NULL,3B
ruelmu01,Baseball Magazine All-Star,1926,AL,NULL,C
manushe01,Baseball Magazine All-Star,1926,AL,NULL,OF
mostijo01,Baseball Magazine All-Star,1926,AL,NULL,OF
ruthba01,Baseball Magazine All-Star,1926,AL,NULL,OF
uhlege01,Baseball Magazine All-Star,1926,AL,NULL,P1
pennohe01,Baseball Magazine All-Star,1926,AL,NULL,P2
lyonste01,Baseball Magazine All-Star,1926,AL,NULL,P3
grovele01,Baseball Magazine All-Star,1926,AL,NULL,P4
seweljo01,Baseball Magazine All-Star,1926,AL,NULL,SS
burnsge02,Baseball Magazine All-Star,1926,ML,NULL,1B
hornsro01,Baseball Magazine All-Star,1926,ML,NULL,2B
traynpi01,Baseball Magazine All-Star,1926,ML,NULL,3B
smithea02,Baseball Magazine All-Star,1926,ML,NULL,C
cuyleki01,Baseball Magazine All-Star,1926,ML,NULL,OF
mostijo01,Baseball Magazine All-Star,1926,ML,NULL,OF
ruthba01,Baseball Magazine All-Star,1926,ML,NULL,OF
uhlege01,Baseball Magazine All-Star,1926,ML,NULL,P1
kremera01,Baseball Magazine All-Star,1926,ML,NULL,P2
pennohe01,Baseball Magazine All-Star,1926,ML,NULL,P3
lyonste01,Baseball Magazine All-Star,1926,ML,NULL,P4
bancrda01,Baseball Magazine All-Star,1926,ML,NULL,SS
kellyge01,Baseball Magazine All-Star,1926,NL,NULL,1B
hornsro01,Baseball Magazine All-Star,1926,NL,NULL,2B
traynpi01,Baseball Magazine All-Star,1926,NL,NULL,3B
smithea02,Baseball Magazine All-Star,1926,NL,NULL,C
cuyleki01,Baseball Magazine All-Star,1926,NL,NULL,OF
roushed01,Baseball Magazine All-Star,1926,NL,NULL,OF
wilsoha01,Baseball Magazine All-Star,1926,NL,NULL,OF
kremera01,Baseball Magazine All-Star,1926,NL,NULL,P1
maysca01,Baseball Magazine All-Star,1926,NL,NULL,P2
carlsha01,Baseball Magazine All-Star,1926,NL,NULL,P3
pettyje01,Baseball Magazine All-Star,1926,NL,NULL,P4
bancrda01,Baseball Magazine All-Star,1926,NL,NULL,SS
burnsge02,Most Valuable Player,1926,AL,NULL,NULL
ofarrbo01,Most Valuable Player,1926,NL,NULL,NULL
burnsge02,TSN All-Star,1926,ML,NULL,1B
hornsro01,TSN All-Star,1926,ML,NULL,2B
traynpi01,TSN All-Star,1926,ML,NULL,3B
ofarrbo01,TSN All-Star,1926,ML,NULL,C
gosligo01,TSN All-Star,1926,ML,NULL,OF
mostijo01,TSN All-Star,1926,ML,NULL,OF
ruthba01,TSN All-Star,1926,ML,NULL,OF
alexape01,TSN All-Star,1926,ML,NULL,P
pennohe01,TSN All-Star,1926,ML,NULL,P
uhlege01,TSN All-Star,1926,ML,NULL,P
seweljo01,TSN All-Star,1926,ML,NULL,SS
gehrilo01,Baseball Magazine All-Star,1927,AL,NULL,1B
lazzeto01,Baseball Magazine All-Star,1927,AL,NULL,2B
bluegos01,Baseball Magazine All-Star,1927,AL,NULL,3B
cochrmi01,Baseball Magazine All-Star,1927,AL,NULL,C
ruelmu01,Baseball Magazine All-Star,1927,AL,NULL,C
simmoal01,Baseball Magazine All-Star,1927,AL,NULL,CF
gosligo01,Baseball Magazine All-Star,1927,AL,NULL,LF
lyonste01,Baseball Magazine All-Star,1927,AL,NULL,P1
hoytwa01,Baseball Magazine All-Star,1927,AL,NULL,P2
thomato02,Baseball Magazine All-Star,1927,AL,NULL,P3
grovele01,Baseball Magazine All-Star,1927,AL,NULL,P4
ruthba01,Baseball Magazine All-Star,1927,AL,NULL,RF
seweljo01,Baseball Magazine All-Star,1927,AL,NULL,SS
gehrilo01,Baseball Magazine All-Star,1927,ML,NULL,1B
friscfr01,Baseball Magazine All-Star,1927,ML,NULL,2B
traynpi01,Baseball Magazine All-Star,1927,ML,NULL,3B
cochrmi01,Baseball Magazine All-Star,1927,ML,NULL,C
hartnga01,Baseball Magazine All-Star,1927,ML,NULL,C
simmoal01,Baseball Magazine All-Star,1927,ML,NULL,CF
ruthba01,Baseball Magazine All-Star,1927,ML,NULL,LF
rootch01,Baseball Magazine All-Star,1927,ML,NULL,P1
lyonste01,Baseball Magazine All-Star,1927,ML,NULL,P2
haineje01,Baseball Magazine All-Star,1927,ML,NULL,P3
grovele01,Baseball Magazine All-Star,1927,ML,NULL,P4
wanerpa01,Baseball Magazine All-Star,1927,ML,NULL,RF
jackstr01,Baseball Magazine All-Star,1927,ML,NULL,SS
terrybi01,Baseball Magazine All-Star,1927,NL,NULL,1B
friscfr01,Baseball Magazine All-Star,1927,NL,NULL,2B
traynpi01,Baseball Magazine All-Star,1927,NL,NULL,3B
hartnga01,Baseball Magazine All-Star,1927,NL,NULL,C
wilsoji01,Baseball Magazine All-Star,1927,NL,NULL,C
wilsoha01,Baseball Magazine All-Star,1927,NL,NULL,CF
wanerll01,Baseball Magazine All-Star,1927,NL,NULL,LF
rootch01,Baseball Magazine All-Star,1927,NL,NULL,P1
haineje01,Baseball Magazine All-Star,1927,NL,NULL,P2
alexape01,Baseball Magazine All-Star,1927,NL,NULL,P3
pettyje01,Baseball Magazine All-Star,1927,NL,NULL,P4
wanerpa01,Baseball Magazine All-Star,1927,NL,NULL,RF
jackstr01,Baseball Magazine All-Star,1927,NL,NULL,SS
gehrilo01,Most Valuable Player,1927,AL,NULL,NULL
wanerpa01,Most Valuable Player,1927,NL,NULL,NULL
gehrilo01,TSN All-Star,1927,ML,NULL,1B
hornsro01,TSN All-Star,1927,ML,NULL,2B
traynpi01,TSN All-Star,1927,ML,NULL,3B
hartnga01,TSN All-Star,1927,ML,NULL,C
ruthba01,TSN All-Star,1927,ML,NULL,OF
simmoal01,TSN All-Star,1927,ML,NULL,OF
wanerpa01,TSN All-Star,1927,ML,NULL,OF
lyonste01,TSN All-Star,1927,ML,NULL,P
rootch01,TSN All-Star,1927,ML,NULL,P
jackstr01,TSN All-Star,1927,ML,NULL,SS
gehrilo01,Baseball Magazine All-Star,1928,AL,NULL,1B
lazzeto01,Baseball Magazine All-Star,1928,AL,NULL,2B
kammwi01,Baseball Magazine All-Star,1928,AL,NULL,3B
cochrmi01,Baseball Magazine All-Star,1928,AL,NULL,C
manushe01,Baseball Magazine All-Star,1928,AL,NULL,OF
ruthba01,Baseball Magazine All-Star,1928,AL,NULL,OF
simmoal01,Baseball Magazine All-Star,1928,AL,NULL,OF
crowdal01,Baseball Magazine All-Star,1928,AL,NULL,P1
hoytwa01,Baseball Magazine All-Star,1928,AL,NULL,P2
morried02,Baseball Magazine All-Star,1928,AL,NULL,P3
grovele01,Baseball Magazine All-Star,1928,AL,NULL,P4
seweljo01,Baseball Magazine All-Star,1928,AL,NULL,SS
gehrilo01,Baseball Magazine All-Star,1928,ML,NULL,1B
hornsro01,Baseball Magazine All-Star,1928,ML,NULL,2B
traynpi01,Baseball Magazine All-Star,1928,ML,NULL,3B
hartnga01,Baseball Magazine All-Star,1928,ML,NULL,C
manushe01,Baseball Magazine All-Star,1928,ML,NULL,OF
ruthba01,Baseball Magazine All-Star,1928,ML,NULL,OF
wanerpa01,Baseball Magazine All-Star,1928,ML,NULL,OF
vanceda01,Baseball Magazine All-Star,1928,ML,NULL,P1
bentola01,Baseball Magazine All-Star,1928,ML,NULL,P2
grimebu01,Baseball Magazine All-Star,1928,ML,NULL,P3
grovele01,Baseball Magazine All-Star,1928,ML,NULL,P4
seweljo01,Baseball Magazine All-Star,1928,ML,NULL,SS
bottoji01,Baseball Magazine All-Star,1928,NL,NULL,1B
hornsro01,Baseball Magazine All-Star,1928,NL,NULL,2B
traynpi01,Baseball Magazine All-Star,1928,NL,NULL,3B
hartnga01,Baseball Magazine All-Star,1928,NL,NULL,C
hafeych01,Baseball Magazine All-Star,1928,NL,NULL,OF
wanerll01,Baseball Magazine All-Star,1928,NL,NULL,OF
wanerpa01,Baseball Magazine All-Star,1928,NL,NULL,OF
vanceda01,Baseball Magazine All-Star,1928,NL,NULL,P1
bentola01,Baseball Magazine All-Star,1928,NL,NULL,P2
grimebu01,Baseball Magazine All-Star,1928,NL,NULL,P3
sherdbi01,Baseball Magazine All-Star,1928,NL,NULL,P4
jackstr01,Baseball Magazine All-Star,1928,NL,NULL,SS
cochrmi01,Most Valuable Player,1928,AL,NULL,NULL
bottoji01,Most Valuable Player,1928,NL,NULL,NULL
gehrilo01,TSN All-Star,1928,ML,NULL,1B
hornsro01,TSN All-Star,1928,ML,NULL,2B
lindsfr01,TSN All-Star,1928,ML,NULL,3B
cochrmi01,TSN All-Star,1928,ML,NULL,C
manushe01,TSN All-Star,1928,ML,NULL,OF
ruthba01,TSN All-Star,1928,ML,NULL,OF
wanerpa01,TSN All-Star,1928,ML,NULL,OF
grovele01,TSN All-Star,1928,ML,NULL,P
hoytwa01,TSN All-Star,1928,ML,NULL,P
jackstr01,TSN All-Star,1928,ML,NULL,SS
fonsele01,Baseball Magazine All-Star,1929,AL,NULL,1B
gehrich01,Baseball Magazine All-Star,1929,AL,NULL,2B
dykesji01,Baseball Magazine All-Star,1929,AL,NULL,3B
cochrmi01,Baseball Magazine All-Star,1929,AL,NULL,C
combsea01,Baseball Magazine All-Star,1929,AL,NULL,CF
simmoal01,Baseball Magazine All-Star,1929,AL,NULL,LF
grovele01,Baseball Magazine All-Star,1929,AL,NULL,P1
earnsge01,Baseball Magazine All-Star,1929,AL,NULL,P2
graydo02,Baseball Magazine All-Star,1929,AL,NULL,P3
ferrewe01,Baseball Magazine All-Star,1929,AL,NULL,P4
ruthba01,Baseball Magazine All-Star,1929,AL,NULL,RF
kressre01,Baseball Magazine All-Star,1929,AL,NULL,SS
terrybi01,Baseball Magazine All-Star,1929,ML,NULL,1B
hornsro01,Baseball Magazine All-Star,1929,ML,NULL,2B
traynpi01,Baseball Magazine All-Star,1929,ML,NULL,3B
cochrmi01,Baseball Magazine All-Star,1929,ML,NULL,C
wilsoha01,Baseball Magazine All-Star,1929,ML,NULL,CF
simmoal01,Baseball Magazine All-Star,1929,ML,NULL,LF
grovele01,Baseball Magazine All-Star,1929,ML,NULL,P1
earnsge01,Baseball Magazine All-Star,1929,ML,NULL,P2
